"keyword","broaderLabel","relatedLabel"
"bodemverontreiniging","milieuverontreiniging","gevaarlijke stoffen"
"bodemverontreiniging","milieuverontreiniging","verzilting"
"kernincidenten",,"kernenergie"
"kernincidenten",,"kernproeven"
"kernincidenten",,"radioactiviteit"
"kernincidenten",,"radioactief afval"
"kernincidenten",,"stralingsziekten"
"kernincidenten",,"kernwapens"
"kernincidenten",,"milieurampen"
"kernincidenten",,"kerncentrales"
"ozonlaag",,"gas"
"ozonlaag",,"zuurstof"
"ozonlaag",,"milieuverontreiniging"
"ozonlaag",,"broeikaseffect"
"ozonlaag",,"drijfgassen"
"afvallozingen",,"milieudelicten"
"afvallozingen",,"rioleringen"
"afvallozingen",,"afval"
"afvallozingen",,"pijpleidingen"
"afvallozingen",,"milieuverontreiniging"
"afvallozingen",,"waterverontreiniging"
"infectieziekten","ziekten","virussen"
"infectieziekten","ziekten","mondkapjes"
"infectieziekten","ziekten","soa"
"infectieziekten","ziekten","epidemieën"
"infectieziekten","ziekten","hiv-positief"
"infectieziekten","ziekten","quarantaine"
"infectieziekten","ziekten","kinderziekten"
"infectieziekten","ziekten","dierenziekten"
"infectieziekten","ziekten","pandemieën"
"infectieziekten","ziekten","ontsmettingen"
"infectieziekten","ziekten","bacteriën"
"afasie","hersenaandoeningen","spraakstoornissen"
"spierziekten","ziekten","beender- en gewrichtsaandoeningen"
"spierziekten","ziekten","orthopedie"
"spierziekten","ziekten","spieren"
"spierziekten","ziekten","myalgische encefalomyelitis"
"spierziekten","ziekten","neurologische aandoeningen"
"spierziekten","ziekten","verlammingen"
"anorexia nervosa","eetstoornissen","boulimia nervosa"
"anorexia nervosa","eetstoornissen","ondervoeding"
"hersenaandoeningen","ziekten","hersenen"
"hersenaandoeningen","ziekten","tumoren"
"hersenaandoeningen","ziekten","neurologische aandoeningen"
"hersenaandoeningen","ziekten","hersenvliesontsteking"
"hersenaandoeningen","ziekten","hondsdolheid"
"hersenaandoeningen","ziekten","coma's"
"hersenaandoeningen","ziekten","verlammingen"
"wiegendood","overlijden","baby's"
"wiegendood","overlijden","kindersterfte"
"eetstoornissen","psychische stoornissen","obesitas"
"eetstoornissen","psychische stoornissen","overgewicht"
"eetstoornissen","psychische stoornissen","maaltijden"
"eetstoornissen","psychische stoornissen","verslavingen"
"eetstoornissen","psychische stoornissen","voedsel"
"eetstoornissen","psychische stoornissen","eters"
"slaapstoornissen","ziekten","slaapmiddelen"
"slaapstoornissen","ziekten","slapen"
"slaapstoornissen","ziekten","psychische stoornissen"
"stralingsziekten","ziekten","kanker"
"stralingsziekten","ziekten","kernincidenten"
"stralingsziekten","ziekten","radioactiviteit"
"stralingsziekten","ziekten","gevaarlijke stoffen"
"stralingsziekten","ziekten","radioactieve stoffen"
"doven","lichamelijk gehandicapten","doveninstituten"
"doven","lichamelijk gehandicapten","liplezen"
"doven","lichamelijk gehandicapten","slechthorenden"
"doven","lichamelijk gehandicapten","gebarentaal"
"doven","lichamelijk gehandicapten","doventolken"
"speelautomaten","automaten","speelhallen"
"speelautomaten","automaten","kansspelen"
"speelautomaten","automaten","casino's"
"tafelvoetbal","gezelschapsspelen","voetbal"
"vakantiekampen","kampen","vakantiehuizen"
"vakantiekampen","kampen","vakantie"
"vakantiekampen","kampen","jeugdherbergen"
"vakantiekampen","kampen","recreatiebedrijven"
"schoonheidswedstrijden","wedstrijden","schoonheidsverzorging"
"talentenjachten","wedstrijden","songfestivals"
"talentenjachten","wedstrijden","impresariaat"
"talentenjachten","wedstrijden","muziekconcoursen"
"talentenjachten","wedstrijden","audities"
"karting","vrijetijdsbesteding","autosport"
"hobby's","vrijetijdsbesteding","verzamelingen"
"hobby's","vrijetijdsbesteding","verzamelbeurzen"
"hobby's","vrijetijdsbesteding","amateurs"
"kamperen","vrijetijdsbesteding","tenten"
"kamperen","vrijetijdsbesteding","vakantie"
"kamperen","vrijetijdsbesteding","caravans"
"kamperen","vrijetijdsbesteding","toerisme"
"kamperen","vrijetijdsbesteding","campings"
"vakantiebeurzen","beurzen","vrijetijdsbesteding"
"vakantiebeurzen","beurzen","vakantie"
"vakantiebeurzen","beurzen","toerisme"
"barbecues","huishoudelijke apparatuur","voedselbereiding"
"barbecues","huishoudelijke apparatuur","maaltijden"
"autopeds","vervoermiddelen",
"autopeds","speelgoed",
"caravans","vervoermiddelen","vakantie"
"caravans","vervoermiddelen","woonwagens"
"caravans","vervoermiddelen","tenten"
"caravans","vervoermiddelen","campings"
"caravans","vervoermiddelen","vakantiehuizen"
"caravans","vervoermiddelen","kamperen"
"hengelsport","vrijetijdsbesteding","vissers"
"hengelsport","vrijetijdsbesteding","sport"
"hengelsport","vrijetijdsbesteding","vissen"
"kermisattracties",,"kermissen"
"kermisattracties",,"attractieparken"
"kermisattracties",,"vuurvreters"
"puzzels",,"spelen"
"puzzels",,"vrijetijdsbesteding"
"vakantie",,"vakantiehuizen"
"vakantie",,"vakantiekampen"
"vakantie",,"kamperen"
"vakantie",,"badplaatsen"
"vakantie",,"verlof"
"vakantie",,"caravans"
"vakantie",,"toerisme"
"vakantie",,"reisbureaus"
"vakantie",,"reizen"
"vakantie",,"vakantiebeurzen"
"vakantie",,"wintersport"
"vakantie",,"vakantiewerk"
"vakantie",,"vrijetijdsbesteding"
"vrijetijdsbesteding",,"karaoke"
"vrijetijdsbesteding",,"genealogie"
"vrijetijdsbesteding",,"lezen"
"vrijetijdsbesteding",,"amusement"
"vrijetijdsbesteding",,"droppings"
"vrijetijdsbesteding",,"biljarten"
"vrijetijdsbesteding",,"doe-het-zelvers"
"vrijetijdsbesteding",,"puzzels"
"vrijetijdsbesteding",,"vakantie"
"vrijetijdsbesteding",,"speelplaatsen"
"vrijetijdsbesteding",,"recreatiebedrijven"
"vrijetijdsbesteding",,"vakantiebeurzen"
"vrijetijdsbesteding",,"goochelaars"
"vrijetijdsbesteding",,"midgetgolf"
"vrijetijdsbesteding",,"spelen"
"vrijetijdsbesteding",,"jacht"
"vrijetijdsbesteding",,"vogelkooien"
"vrijetijdsbesteding",,"poppentheater"
"vrijetijdsbesteding",,"kegelen"
"vrijetijdsbesteding",,"uitgaansleven"
"vrijetijdsbesteding",,"nudisme"
"vrijetijdsbesteding",,"aquaria"
"vrijetijdsbesteding",,"darts"
"vrijetijdsbesteding",,"toerisme"
"vrijetijdsbesteding",,"gezelschapsspelen"
"vrijetijdsbesteding",,"bungeejumping"
"vrijetijdsbesteding",,"sport"
"vrijetijdsbesteding",,"bowling"
"stormschade","verwoestingen","stormen"
"zandwinningen","delfstoffenwinning","delfstoffen"
"zandwinningen","delfstoffenwinning","zand"
"zandwinningen","delfstoffenwinning","afgravingen"
"sjamanisme","natuurgodsdiensten","traditionele genezers"
"moslims","bevolkingsgroepen","islam"
"moslims","bevolkingsgroepen","islamitisch onderwijs"
"zenboeddhisme","religies","meditatie"
"zenboeddhisme","religies","boeddhisme"
"sekten","religieuze minderheden","religies"
"sekten","religieuze minderheden","levensbeschouwingen"
"rabbijnen","geestelijken","joodse religie"
"imams","geestelijken","islam"
"veteranenziekte","infectieziekten","longaandoeningen"
"taaislijmziekte","erfelijke ziekten","longaandoeningen"
"reuma","beender- en gewrichtsaandoeningen","orthopedie"
"malaria","infectieziekten",
"leukemie","kanker",
"longkanker","kanker","longaandoeningen"
"longkanker","kanker","longen"
"huidkanker","kanker","huidaandoeningen"
"huidkanker","kanker","huid"
"whiplash","neurologische aandoeningen","verkeersongevallen"
"fobieën","psychische stoornissen","trauma's"
"fobieën","psychische stoornissen","angst"
"fobieën","psychische stoornissen","neurosen"
"suikerziekte","ziekten","stofwisselingsziekten"
"oogaandoeningen","ziekten","blinden"
"oogaandoeningen","ziekten","ogen"
"oogaandoeningen","ziekten","oogheelkunde"
"oogaandoeningen","ziekten","slechtzienden"
"nieraandoeningen","ziekten","nierdialyse"
"nieraandoeningen","ziekten","nieren"
"nieraandoeningen","ziekten","urologie"
"chronische ziekten","ziekten","herstellingsoorden"
"chronische ziekten","ziekten","beroepsziekten"
"chronische ziekten","ziekten","beender- en gewrichtsaandoeningen"
"devaluatie",,"inflatie"
"devaluatie",,"valuta"
"devaluatie",,"geld"
"devaluatie",,"monetair beleid"
"devaluatie",,"overheidsfinanciën"
"voedselvoorziening",,"honger"
"voedselvoorziening",,"voedselhulp"
"voedselvoorziening",,"bevoorrading"
"voedselvoorziening",,"distributie"
"voedselvoorziening",,"gaarkeukens"
"voedselvoorziening",,"ondervoeding"
"voedselvoorziening",,"voedsel"
"voedselvoorziening",,"voedselbanken"
"lobbyen",,"belangenorganisaties"
"lobbyen",,"diplomatie"
"lobbyen",,"politiek"
"lobbyen",,"belangenverstrengeling"
"lobbyen",,"onderhandelingen"
"lobbyen",,"overheidsbeleid"
"protectionisme",,"handel"
"protectionisme",,"internationale betrekkingen"
"protectionisme",,"wereldhandel"
"protectionisme",,"nationalisme"
"investeringen",,"overheidssteun"
"investeringen",,"onroerende goederen"
"investeringen",,"ondernemingen"
"investeringen",,"bedrijfsovernames"
"investeringen",,"beleggingen"
"investeringen",,"bedrijfskunde"
"investeringen",,"handel"
"investeringen",,"aandeelhouders"
"levensstandaard",,"welvaart"
"levensstandaard",,"levensstijl"
"levensstandaard",,"inkomens"
"levensstandaard",,"sociale vraagstukken"
"levensstandaard",,"koopkracht"
"levensstandaard",,"basisinkomens"
"levensstandaard",,"klassenverschillen"
"levensstandaard",,"miljonairs"
"sociale voorzieningen",,"minima"
"sociale voorzieningen",,"kinderbijslag"
"sociale voorzieningen",,"sociaal beleid"
"sociale voorzieningen",,"uitkeringsgerechtigden"
"sociale voorzieningen",,"bijstand"
"sociale voorzieningen",,"uitkeringen"
"sociale voorzieningen",,"basisinkomens"
"sociale voorzieningen",,"bedrijfsverenigingen"
"sociale voorzieningen",,"sociaaleconomisch overleg"
"vervoer",,"scheepvaart"
"vervoer",,"vervoermiddelen"
"vervoer",,"verkeer"
"vervoer",,"export"
"vervoer",,"import"
"vervoer",,"konvooien"
"vervoer",,"reizen"
"vervoer",,"infrastructuur"
"vervoer",,"vervoersberoepen"
"vervoer",,"luchtvaart"
"vervoer",,"bevoorrading"
"vervoer",,"distributie"
"vervoer",,"laden en lossen"
"vervoer",,"transportbedrijven"
"vervoer",,"transportvliegtuigen"
"vervoer",,"verhuizingen"
"overheidssteun",,"overheidsbeleid"
"overheidssteun",,"economische hulp"
"overheidssteun",,"subsidies"
"overheidssteun",,"investeringen"
"overheidssteun",,"hulpverlening"
"overheidssteun",,"overheidsfinanciën"
"overheidsfinanciën",,"bezuinigingen"
"overheidsfinanciën",,"kredietbeoordeling"
"overheidsfinanciën",,"overheidssteun"
"overheidsfinanciën",,"devaluatie"
"overheidsfinanciën",,"overheidsbeleid"
"overheidsfinanciën",,"monetair beleid"
"controlekamers","bedrijfspanden","controles"
"controlekamers","bedrijfspanden","meet- en weeginstrumenten"
"controlekamers","bedrijfspanden","meld- en regelkamers"
"controlekamers","bedrijfspanden","beveiliging"
"controlekamers","bedrijfspanden","fabrieken"
"controlekamers","bedrijfspanden","industrie"
"gereedschappen","producten","werkplaatsen"
"gereedschappen","producten","instrumenten"
"gereedschappen","producten","apparatuur"
"tools","producten","werkplaatsen"
"tools","producten","instrumenten"
"tools","producten","apparatuur"
"technologie","technische wetenschappen","automatisering"
"technologie","technische wetenschappen","deeltjesversnellers"
"technologie","technische wetenschappen","innovaties"
"explosies",,"vuurwerk"
"explosies",,"carbidschieten"
"explosies",,"plof- en ramkraken"
"explosies",,"mijnen"
"explosies",,"bommen"
"explosies",,"springstoffen"
"geriatrie","geneeskunde","vergrijzing"
"geriatrie","geneeskunde","hoogbejaarden"
"geriatrie","geneeskunde","gerontologie"
"geriatrie","geneeskunde","ouderen"
"gerontologie","sociale wetenschappen","ouderen"
"gerontologie","sociale wetenschappen","vergrijzing"
"gerontologie","sociale wetenschappen","geneeskunde"
"gerontologie","sociale wetenschappen","geriatrie"
"radiologie","medisch onderzoek","bodyscanners"
"radiologie","medisch onderzoek","radioactiviteit"
"radiologie","medisch onderzoek","medische apparatuur"
"radiologie","medisch onderzoek","diagnostiek"
"interne geneeskunde","geneeskunde","organen"
"interne geneeskunde","geneeskunde","urologie"
"interne geneeskunde","geneeskunde","cardiologie"
"interne geneeskunde","geneeskunde","oncologie"
"ecg","medisch onderzoek","hart- en vaatziekten"
"ecg","medisch onderzoek","cardiologie"
"paranormale geneeswijzen","alternatieve geneeswijzen","parapsychologie"
"paranormale geneeswijzen","alternatieve geneeswijzen","winti"
"paranormale geneeswijzen","alternatieve geneeswijzen","regressietherapie"
"paranormale geneeswijzen","alternatieve geneeswijzen","hypnose"
"oogheelkunde","geneeskunde","oogaandoeningen"
"oogheelkunde","geneeskunde","slechtzienden"
"oogheelkunde","geneeskunde","blinden"
"oogheelkunde","geneeskunde","ogen"
"neurologie","geneeskunde","zenuwstelsel"
"neurologie","geneeskunde","hersenen"
"neurologie","geneeskunde","neurologische aandoeningen"
"kinderpsychiatrie","psychiatrie","kinderen"
"fantasiefiguren",,"sprookjes"
"fantasiefiguren",,"engelen"
"fantasiefiguren",,"mythologie"
"fantasiefiguren",,"fabels"
"fantasiefiguren",,"stripfiguren"
"fantasiefiguren",,"heksen"
"fantasiefiguren",,"fantasie"
"wapenschilden",,"heraldiek"
"wapenschilden",,"ridders"
"wapenschilden",,"vlaggen"
"wapenschilden",,"vaandels"
"geesten",,"duivels"
"geesten",,"exorcisme"
"geesten",,"dood"
"geesten",,"engelen"
"geesten",,"onzichtbaarheid"
"geesten",,"vampiers"
"geesten",,"spoken"
"geesten",,"spiritisme"
"geesten",,"bovennatuurlijke verschijnselen"
"carbidschieten",,"springstoffen"
"carbidschieten",,"explosies"
"carbidschieten",,"volkscultuur"
"intochten",,"aankomst en vertrek"
"intochten",,"bevrijding"
"intochten",,"invasies"
"intochten",,"optochten"
"intochten",,"feesten"
"symbolen",,"volksliederen"
"symbolen",,"iconen"
"symbolen",,"numerologie"
"symbolen",,"logo's"
"volkscultuur",,"cajun"
"volkscultuur",,"hanengevechten"
"volkscultuur",,"rituelen"
"volkscultuur",,"volksmuziek"
"volkscultuur",,"volksliederen"
"volkscultuur",,"volksspelen"
"volkscultuur",,"klederdrachten"
"volkscultuur",,"aprilgrappen"
"volkscultuur",,"dagelijks leven"
"volkscultuur",,"buikdansen"
"volkscultuur",,"carbidschieten"
"volkscultuur",,"volkskunst"
"volkscultuur",,"volksverhalen"
"volkscultuur",,"volksdansen"
"volkscultuur",,"culturele identiteit"
"volkscultuur",,"tatoeages"
"volkscultuur",,"stierengevechten"
"volkscultuur",,"volksfeesten"
"volkscultuur",,"krijgers"
"volkscultuur",,"antropologie"
"magie",,"heksen"
"magie",,"voodoo"
"magie",,"goochelaars"
"magie",,"bijgeloof"
"magie",,"rituelen"
"magie",,"satanisme"
"magie",,"occultisme"
"magie",,"bovennatuurlijke verschijnselen"
"heraldiek",,"genealogie"
"heraldiek",,"vaandels"
"heraldiek",,"wapenschilden"
"heraldiek",,"emblemen"
"schenkingen","overeenkomsten","erfenissen"
"schenkingen","overeenkomsten","erfrecht"
"schenkingen","overeenkomsten","geschenken"
"schenkingen","overeenkomsten","donors"
"inkomensverdeling","sociale vraagstukken","loon- en prijsbeleid"
"inkomensverdeling","sociale vraagstukken","basisinkomens"
"pensioenen","inkomens","VUT"
"pensioenen","inkomens","uitkeringen"
"pensioenen","inkomens","pensioenfondsen"
"pensioenen","inkomens","pensionering"
"pensioenen","inkomens","levensverzekeringen"
"pensioenen","inkomens","lonen"
"pensioenen","inkomens","sparen"
"pensioenen","inkomens","verzekeringen"
"boycots","sancties","acties"
"boycots","sancties","blokkades"
"boycots","sancties","handelsoorlogen"
"economische hulp","hulpverlening","overheidssteun"
"economische hulp","hulpverlening","hulpacties"
"economische hulp","hulpverlening","ontwikkelingssamenwerking"
"economische hulp","hulpverlening","humanitaire hulp"
"btw","belastingen","loon- en prijsbeleid"
"btw","belastingen","prijzen"
"ombudsmannen","dienstverlenende beroepen","bureaucratie"
"ombudsmannen","dienstverlenende beroepen","geschillencommissies"
"ombudsmannen","dienstverlenende beroepen","rechtsbijstand"
"ombudsmannen","dienstverlenende beroepen","burgers"
"loon- en prijsbeleid","overheidsbeleid","bezuinigingen"
"loon- en prijsbeleid","overheidsbeleid","basisinkomens"
"loon- en prijsbeleid","overheidsbeleid","minimumloon"
"loon- en prijsbeleid","overheidsbeleid","inflatie"
"loon- en prijsbeleid","overheidsbeleid","inkomensverdeling"
"loon- en prijsbeleid","overheidsbeleid","prijzen"
"loon- en prijsbeleid","overheidsbeleid","inkomens"
"loon- en prijsbeleid","overheidsbeleid","btw"
"loon- en prijsbeleid","overheidsbeleid","koopkracht"
"loon- en prijsbeleid","overheidsbeleid","lonen"
"loon- en prijsbeleid","overheidsbeleid","bonusregelingen"
"loon- en prijsbeleid","overheidsbeleid","sociaal beleid"
"belangenorganisaties","organisaties","vakbonden"
"belangenorganisaties","organisaties","productschappen"
"belangenorganisaties","organisaties","werkgeversorganisaties"
"belangenorganisaties","organisaties","actiegroepen"
"belangenorganisaties","organisaties","lobbyen"
"belangenorganisaties","organisaties","belangenverstrengeling"
"belangenorganisaties","organisaties","coöperaties"
"belangenorganisaties","organisaties","petities"
"oliecrises","energiecrises","brandstoffen"
"oliecrises","energiecrises","aardolie"
"economische crises",,"faillissementen"
"economische crises",,"economie"
"economische crises",,"bezuinigingen"
